anio,provincia,sexo,edad,cobertura_medica,cantidad
2010,74,Varón,64,Programas o planes estatales de salud,40
2010,74,Mujer,64,Programas o planes estatales de salud,39
2010,74,Varón,65,Programas o planes estatales de salud,38
2010,74,Mujer,65,Programas o planes estatales de salud,38
2010,74,Varón,66,Programas o planes estatales de salud,36
2010,74,Mujer,66,Programas o planes estatales de salud,10
2010,74,Varón,67,Programas o planes estatales de salud,26
2010,74,Mujer,67,Programas o planes estatales de salud,8
2010,74,Varón,68,Programas o planes estatales de salud,38
2010,74,Mujer,68,Programas o planes estatales de salud,35
2010,74,Varón,69,Programas o planes estatales de salud,8
2010,74,Mujer,69,Programas o planes estatales de salud,33
2010,74,Varón,70,Programas o planes estatales de salud,28
2010,74,Mujer,70,Programas o planes estatales de salud,49
2010,74,Varón,71,Programas o planes estatales de salud,59
2010,74,Mujer,71,Programas o planes estatales de salud,40
2010,74,Varón,72,Programas o planes estatales de salud,6
2010,74,Mujer,72,Programas o planes estatales de salud,19
2010,74,Varón,73,Programas o planes estatales de salud,7
2010,74,Mujer,73,Programas o planes estatales de salud,37
2010,74,Varón,74,Programas o planes estatales de salud,23
2010,74,Mujer,74,Programas o planes estatales de salud,18
2010,74,Varón,75,Programas o planes estatales de salud,20
2010,74,Mujer,75,Programas o planes estatales de salud,30
2010,74,Varón,76,Programas o planes estatales de salud,5
2010,74,Mujer,76,Programas o planes estatales de salud,6
2010,74,Varón,77,Programas o planes estatales de salud,21
2010,74,Mujer,77,Programas o planes estatales de salud,28
2010,74,Varón,78,Programas o planes estatales de salud,19
2010,74,Mujer,78,Programas o planes estatales de salud,27
2010,74,Varón,79,Programas o planes estatales de salud,2
2010,74,Mujer,79,Programas o planes estatales de salud,33
2010,74,Varón,80,Programas o planes estatales de salud,6
2010,74,Mujer,80,Programas o planes estatales de salud,41
2010,74,Varón,81,Programas o planes estatales de salud,12
2010,74,Mujer,81,Programas o planes estatales de salud,14
2010,74,Varón,82,Programas o planes estatales de salud,5
2010,74,Mujer,82,Programas o planes estatales de salud,27
2010,74,Varón,83,Programas o planes estatales de salud,17
2010,74,Mujer,83,Programas o planes estatales de salud,7
2010,74,Varón,84,Programas o planes estatales de salud,1
2010,74,Mujer,84,Programas o planes estatales de salud,20
2010,74,Varón,85,Programas o planes estatales de salud,15
2010,74,Mujer,85,Programas o planes estatales de salud,3
2010,74,Varón,86,Programas o planes estatales de salud,4
2010,74,Mujer,86,Programas o planes estatales de salud,2
2010,74,Varón,87,Programas o planes estatales de salud,4
2010,74,Mujer,87,Programas o planes estatales de salud,3
2010,74,Varón,88,Programas o planes estatales de salud,9
2010,74,Mujer,88,Programas o planes estatales de salud,13
2010,74,Varón,89,Programas o planes estatales de salud,1
2010,74,Mujer,89,Programas o planes estatales de salud,3
2010,74,Varón,90,Programas o planes estatales de salud,2
2010,74,Mujer,90,Programas o planes estatales de salud,5
2010,74,Varón,91,Programas o planes estatales de salud,3
2010,74,Mujer,91,Programas o planes estatales de salud,1
2010,74,Varón,92,Programas o planes estatales de salud,0
2010,74,Mujer,92,Programas o planes estatales de salud,21
2010,74,Varón,93,Programas o planes estatales de salud,0
2010,74,Mujer,93,Programas o planes estatales de salud,1
2010,74,Varón,94,Programas o planes estatales de salud,0
2010,74,Mujer,94,Programas o planes estatales de salud,3
2010,74,Varón,95,Programas o planes estatales de salud,0
2010,74,Mujer,95,Programas o planes estatales de salud,2
2010,74,Varón,96,Programas o planes estatales de salud,0
2010,74,Mujer,96,Programas o planes estatales de salud,1
2010,74,Varón,97,Programas o planes estatales de salud,1
2010,74,Mujer,97,Programas o planes estatales de salud,0
2010,74,Varón,98,Programas o planes estatales de salud,1
2010,74,Mujer,98,Programas o planes estatales de salud,1
2010,74,Varón,0,"No tiene obra social, prepaga o plan estatal",1684
2010,74,Mujer,0,"No tiene obra social, prepaga o plan estatal",1705
2010,74,Varón,1,"No tiene obra social, prepaga o plan estatal",1765
2010,74,Mujer,1,"No tiene obra social, prepaga o plan estatal",1611
2010,74,Varón,2,"No tiene obra social, prepaga o plan estatal",1935
2010,74,Mujer,2,"No tiene obra social, prepaga o plan estatal",1631
2010,74,Varón,3,"No tiene obra social, prepaga o plan estatal",1706
2010,74,Mujer,3,"No tiene obra social, prepaga o plan estatal",1718
2010,74,Varón,4,"No tiene obra social, prepaga o plan estatal",1631
2010,74,Mujer,4,"No tiene obra social, prepaga o plan estatal",2046
2010,74,Varón,5,"No tiene obra social, prepaga o plan estatal",1773
2010,74,Mujer,5,"No tiene obra social, prepaga o plan estatal",1725
2010,74,Varón,6,"No tiene obra social, prepaga o plan estatal",1694
2010,74,Mujer,6,"No tiene obra social, prepaga o plan estatal",1973
2010,74,Varón,7,"No tiene obra social, prepaga o plan estatal",1882
2010,74,Mujer,7,"No tiene obra social, prepaga o plan estatal",1807
2010,74,Varón,8,"No tiene obra social, prepaga o plan estatal",1812
2010,74,Mujer,8,"No tiene obra social, prepaga o plan estatal",2014
2010,74,Varón,9,"No tiene obra social, prepaga o plan estatal",2041
2010,74,Mujer,9,"No tiene obra social, prepaga o plan estatal",1741
2010,74,Varón,10,"No tiene obra social, prepaga o plan estatal",2225
2010,74,Mujer,10,"No tiene obra social, prepaga o plan estatal",1836
2010,74,Varón,11,"No tiene obra social, prepaga o plan estatal",2000
2010,74,Mujer,11,"No tiene obra social, prepaga o plan estatal",2161
2010,74,Varón,12,"No tiene obra social, prepaga o plan estatal",2043
2010,74,Mujer,12,"No tiene obra social, prepaga o plan estatal",1901
2010,74,Varón,13,"No tiene obra social, prepaga o plan estatal",2079
2010,74,Mujer,13,"No tiene obra social, prepaga o plan estatal",2038
2010,74,Varón,14,"No tiene obra social, prepaga o plan estatal",2289
2010,74,Mujer,14,"No tiene obra social, prepaga o plan estatal",2333
2010,74,Varón,15,"No tiene obra social, prepaga o plan estatal",2351
2010,74,Mujer,15,"No tiene obra social, prepaga o plan estatal",2148
2010,74,Varón,16,"No tiene obra social, prepaga o plan estatal",1944
2010,74,Mujer,16,"No tiene obra social, prepaga o plan estatal",1872
2010,74,Varón,17,"No tiene obra social, prepaga o plan estatal",1992
2010,74,Mujer,17,"No tiene obra social, prepaga o plan estatal",1861
2010,74,Varón,18,"No tiene obra social, prepaga o plan estatal",2187
2010,74,Mujer,18,"No tiene obra social, prepaga o plan estatal",2059
2010,74,Varón,19,"No tiene obra social, prepaga o plan estatal",2179
2010,74,Mujer,19,"No tiene obra social, prepaga o plan estatal",1913
2010,74,Varón,20,"No tiene obra social, prepaga o plan estatal",2082
2010,74,Mujer,20,"No tiene obra social, prepaga o plan estatal",1991
2010,74,Varón,21,"No tiene obra social, prepaga o plan estatal",2226
2010,74,Mujer,21,"No tiene obra social, prepaga o plan estatal",2030
2010,74,Varón,22,"No tiene obra social, prepaga o plan estatal",1840
2010,74,Mujer,22,"No tiene obra social, prepaga o plan estatal",1927
2010,74,Varón,23,"No tiene obra social, prepaga o plan estatal",1847
2010,74,Mujer,23,"No tiene obra social, prepaga o plan estatal",1864
2010,74,Varón,24,"No tiene obra social, prepaga o plan estatal",1471
2010,74,Mujer,24,"No tiene obra social, prepaga o plan estatal",1710
2010,74,Varón,25,"No tiene obra social, prepaga o plan estatal",1502
2010,74,Mujer,25,"No tiene obra social, prepaga o plan estatal",1446
2010,74,Varón,26,"No tiene obra social, prepaga o plan estatal",1433
2010,74,Mujer,26,"No tiene obra social, prepaga o plan estatal",1512
2010,74,Varón,27,"No tiene obra social, prepaga o plan estatal",1339
2010,74,Mujer,27,"No tiene obra social, prepaga o plan estatal",1247
2010,74,Varón,28,"No tiene obra social, prepaga o plan estatal",1536
2010,74,Mujer,28,"No tiene obra social, prepaga o plan estatal",1412
2010,74,Varón,29,"No tiene obra social, prepaga o plan estatal",1342
2010,74,Mujer,29,"No tiene obra social, prepaga o plan estatal",1314
2010,74,Varón,30,"No tiene obra social, prepaga o plan estatal",1235
2010,74,Mujer,30,"No tiene obra social, prepaga o plan estatal",1137
2010,74,Varón,31,"No tiene obra social, prepaga o plan estatal",1305
2010,74,Mujer,31,"No tiene obra social, prepaga o plan estatal",1135
2010,74,Varón,32,"No tiene obra social, prepaga o plan estatal",1222
2010,74,Mujer,32,"No tiene obra social, prepaga o plan estatal",1184
2010,74,Varón,33,"No tiene obra social, prepaga o plan estatal",1298
2010,74,Mujer,33,"No tiene obra social, prepaga o plan estatal",1166
2010,74,Varón,34,"No tiene obra social, prepaga o plan estatal",1004
2010,74,Mujer,34,"No tiene obra social, prepaga o plan estatal",994
2010,74,Varón,35,"No tiene obra social, prepaga o plan estatal",1134
2010,74,Mujer,35,"No tiene obra social, prepaga o plan estatal",1113
2010,74,Varón,36,"No tiene obra social, prepaga o plan estatal",959
2010,74,Mujer,36,"No tiene obra social, prepaga o plan estatal",953
2010,74,Varón,37,"No tiene obra social, prepaga o plan estatal",1119
2010,74,Mujer,37,"No tiene obra social, prepaga o plan estatal",894
2010,74,Varón,38,"No tiene obra social, prepaga o plan estatal",1074
2010,74,Mujer,38,"No tiene obra social, prepaga o plan estatal",989
2010,74,Varón,39,"No tiene obra social, prepaga o plan estatal",1121
2010,74,Mujer,39,"No tiene obra social, prepaga o plan estatal",999
2010,74,Varón,40,"No tiene obra social, prepaga o plan estatal",1081
2010,74,Mujer,40,"No tiene obra social, prepaga o plan estatal",1029
2010,74,Varón,41,"No tiene obra social, prepaga o plan estatal",987
2010,74,Mujer,41,"No tiene obra social, prepaga o plan estatal",831
2010,74,Varón,42,"No tiene obra social, prepaga o plan estatal",1050
2010,74,Mujer,42,"No tiene obra social, prepaga o plan estatal",844
2010,74,Varón,43,"No tiene obra social, prepaga o plan estatal",982
2010,74,Mujer,43,"No tiene obra social, prepaga o plan estatal",789
2010,74,Varón,44,"No tiene obra social, prepaga o plan estatal",879
2010,74,Mujer,44,"No tiene obra social, prepaga o plan estatal",860
2010,74,Varón,45,"No tiene obra social, prepaga o plan estatal",912
2010,74,Mujer,45,"No tiene obra social, prepaga o plan estatal",780
2010,74,Varón,46,"No tiene obra social, prepaga o plan estatal",1021
2010,74,Mujer,46,"No tiene obra social, prepaga o plan estatal",788
2010,74,Varón,47,"No tiene obra social, prepaga o plan estatal",1018
2010,74,Mujer,47,"No tiene obra social, prepaga o plan estatal",788
2010,74,Varón,48,"No tiene obra social, prepaga o plan estatal",894
2010,74,Mujer,48,"No tiene obra social, prepaga o plan estatal",739
2010,74,Varón,49,"No tiene obra social, prepaga o plan estatal",1065
2010,74,Mujer,49,"No tiene obra social, prepaga o plan estatal",715
2010,74,Varón,50,"No tiene obra social, prepaga o plan estatal",802
2010,74,Mujer,50,"No tiene obra social, prepaga o plan estatal",677
2010,74,Varón,51,"No tiene obra social, prepaga o plan estatal",885
2010,74,Mujer,51,"No tiene obra social, prepaga o plan estatal",736
2010,74,Varón,52,"No tiene obra social, prepaga o plan estatal",878
2010,74,Mujer,52,"No tiene obra social, prepaga o plan estatal",762
2010,74,Varón,53,"No tiene obra social, prepaga o plan estatal",873
2010,74,Mujer,53,"No tiene obra social, prepaga o plan estatal",657
2010,74,Varón,54,"No tiene obra social, prepaga o plan estatal",845
2010,74,Mujer,54,"No tiene obra social, prepaga o plan estatal",602
2010,74,Varón,55,"No tiene obra social, prepaga o plan estatal",785
2010,74,Mujer,55,"No tiene obra social, prepaga o plan estatal",568
2010,74,Varón,56,"No tiene obra social, prepaga o plan estatal",634
2010,74,Mujer,56,"No tiene obra social, prepaga o plan estatal",504
2010,74,Varón,57,"No tiene obra social, prepaga o plan estatal",748
2010,74,Mujer,57,"No tiene obra social, prepaga o plan estatal",523
2010,74,Varón,58,"No tiene obra social, prepaga o plan estatal",668
2010,74,Mujer,58,"No tiene obra social, prepaga o plan estatal",653
2010,74,Varón,59,"No tiene obra social, prepaga o plan estatal",873
2010,74,Mujer,59,"No tiene obra social, prepaga o plan estatal",480
2010,74,Varón,60,"No tiene obra social, prepaga o plan estatal",644
2010,74,Mujer,60,"No tiene obra social, prepaga o plan estatal",476
2010,74,Varón,61,"No tiene obra social, prepaga o plan estatal",510
2010,74,Mujer,61,"No tiene obra social, prepaga o plan estatal",242
2010,74,Varón,62,"No tiene obra social, prepaga o plan estatal",578
2010,74,Mujer,62,"No tiene obra social, prepaga o plan estatal",306
2010,74,Varón,63,"No tiene obra social, prepaga o plan estatal",518
2010,74,Mujer,63,"No tiene obra social, prepaga o plan estatal",130
2010,74,Varón,64,"No tiene obra social, prepaga o plan estatal",322
2010,74,Mujer,64,"No tiene obra social, prepaga o plan estatal",88
2010,74,Varón,65,"No tiene obra social, prepaga o plan estatal",436
2010,74,Mujer,65,"No tiene obra social, prepaga o plan estatal",103
2010,74,Varón,66,"No tiene obra social, prepaga o plan estatal",114
2010,74,Mujer,66,"No tiene obra social, prepaga o plan estatal",96
2010,74,Varón,67,"No tiene obra social, prepaga o plan estatal",97
2010,74,Mujer,67,"No tiene obra social, prepaga o plan estatal",65
2010,74,Varón,68,"No tiene obra social, prepaga o plan estatal",110
2010,74,Mujer,68,"No tiene obra social, prepaga o plan estatal",34
2010,74,Varón,69,"No tiene obra social, prepaga o plan estatal",64
2010,74,Mujer,69,"No tiene obra social, prepaga o plan estatal",77
2010,74,Varón,70,"No tiene obra social, prepaga o plan estatal",56
2010,74,Mujer,70,"No tiene obra social, prepaga o plan estatal",72
2010,74,Varón,71,"No tiene obra social, prepaga o plan estatal",58
2010,74,Mujer,71,"No tiene obra social, prepaga o plan estatal",37
2010,74,Varón,72,"No tiene obra social, prepaga o plan estatal",29
2010,74,Mujer,72,"No tiene obra social, prepaga o plan estatal",31
2010,74,Varón,73,"No tiene obra social, prepaga o plan estatal",31
2010,74,Mujer,73,"No tiene obra social, prepaga o plan estatal",46
2010,74,Varón,74,"No tiene obra social, prepaga o plan estatal",48
2010,74,Mujer,74,"No tiene obra social, prepaga o plan estatal",39
2010,74,Varón,75,"No tiene obra social, prepaga o plan estatal",34
2010,74,Mujer,75,"No tiene obra social, prepaga o plan estatal",49
2010,74,Varón,76,"No tiene obra social, prepaga o plan estatal",19
2010,74,Mujer,76,"No tiene obra social, prepaga o plan estatal",52
2010,74,Varón,77,"No tiene obra social, prepaga o plan estatal",50
2010,74,Mujer,77,"No tiene obra social, prepaga o plan estatal",37
2010,74,Varón,78,"No tiene obra social, prepaga o plan estatal",23
2010,74,Mujer,78,"No tiene obra social, prepaga o plan estatal",12
2010,74,Varón,79,"No tiene obra social, prepaga o plan estatal",14
2010,74,Mujer,79,"No tiene obra social, prepaga o plan estatal",28
2010,74,Varón,80,"No tiene obra social, prepaga o plan estatal",21
2010,74,Mujer,80,"No tiene obra social, prepaga o plan estatal",48
2010,74,Varón,81,"No tiene obra social, prepaga o plan estatal",22
2010,74,Mujer,81,"No tiene obra social, prepaga o plan estatal",17
2010,74,Varón,82,"No tiene obra social, prepaga o plan estatal",15
2010,74,Mujer,82,"No tiene obra social, prepaga o plan estatal",13
2010,74,Varón,83,"No tiene obra social, prepaga o plan estatal",19
2010,74,Mujer,83,"No tiene obra social, prepaga o plan estatal",9
2010,74,Varón,84,"No tiene obra social, prepaga o plan estatal",9
2010,74,Mujer,84,"No tiene obra social, prepaga o plan estatal",18
2010,74,Varón,85,"No tiene obra social, prepaga o plan estatal",12
2010,74,Mujer,85,"No tiene obra social, prepaga o plan estatal",11
2010,74,Varón,86,"No tiene obra social, prepaga o plan estatal",4
2010,74,Mujer,86,"No tiene obra social, prepaga o plan estatal",9
2010,74,Varón,87,"No tiene obra social, prepaga o plan estatal",3
2010,74,Mujer,87,"No tiene obra social, prepaga o plan estatal",26
2010,74,Varón,88,"No tiene obra social, prepaga o plan estatal",1
2010,74,Mujer,88,"No tiene obra social, prepaga o plan estatal",6
2010,74,Varón,89,"No tiene obra social, prepaga o plan estatal",4
2010,74,Mujer,89,"No tiene obra social, prepaga o plan estatal",14
2010,74,Varón,90,"No tiene obra social, prepaga o plan estatal",13
2010,74,Mujer,90,"No tiene obra social, prepaga o plan estatal",15
2010,74,Varón,91,"No tiene obra social, prepaga o plan estatal",0
2010,74,Mujer,91,"No tiene obra social, prepaga o plan estatal",13
2010,74,Varón,92,"No tiene obra social, prepaga o plan estatal",1
2010,74,Mujer,92,"No tiene obra social, prepaga o plan estatal",4
2010,74,Varón,93,"No tiene obra social, prepaga o plan estatal",2
2010,74,Mujer,93,"No tiene obra social, prepaga o plan estatal",14
2010,74,Varón,94,"No tiene obra social, prepaga o plan estatal",1
2010,74,Mujer,94,"No tiene obra social, prepaga o plan estatal",0
2010,74,Varón,95,"No tiene obra social, prepaga o plan estatal",0
2010,74,Mujer,95,"No tiene obra social, prepaga o plan estatal",2
2010,74,Varón,96,"No tiene obra social, prepaga o plan estatal",0
2010,74,Mujer,96,"No tiene obra social, prepaga o plan estatal",8
2010,74,Varón,99,"No tiene obra social, prepaga o plan estatal",1
2010,74,Mujer,99,"No tiene obra social, prepaga o plan estatal",1
2010,78,Varón,0,Obra social (incluye PAMI),1703
2010,78,Mujer,0,Obra social (incluye PAMI),1620
2010,78,Varón,1,Obra social (incluye PAMI),1735
2010,78,Mujer,1,Obra social (incluye PAMI),1431
2010,78,Varón,2,Obra social (incluye PAMI),1695
2010,78,Mujer,2,Obra social (incluye PAMI),1569
2010,78,Varón,3,Obra social (incluye PAMI),1728
2010,78,Mujer,3,Obra social (incluye PAMI),1548
2010,78,Varón,4,Obra social (incluye PAMI),1778
2010,78,Mujer,4,Obra social (incluye PAMI),1643
2010,78,Varón,5,Obra social (incluye PAMI),1660
2010,78,Mujer,5,Obra social (incluye PAMI),1821
2010,78,Varón,6,Obra social (incluye PAMI),1631
2010,78,Mujer,6,Obra social (incluye PAMI),1592
2010,78,Varón,7,Obra social (incluye PAMI),1700
2010,78,Mujer,7,Obra social (incluye PAMI),1821
2010,78,Varón,8,Obra social (incluye PAMI),1638
2010,78,Mujer,8,Obra social (incluye PAMI),1555
2010,78,Varón,9,Obra social (incluye PAMI),1744
2010,78,Mujer,9,Obra social (incluye PAMI),1633
2010,78,Varón,10,Obra social (incluye PAMI),1692
2010,78,Mujer,10,Obra social (incluye PAMI),1672
2010,78,Varón,11,Obra social (incluye PAMI),1721
2010,78,Mujer,11,Obra social (incluye PAMI),1646
2010,78,Varón,12,Obra social (incluye PAMI),1690
2010,78,Mujer,12,Obra social (incluye PAMI),1586
2010,78,Varón,13,Obra social (incluye PAMI),1689
2010,78,Mujer,13,Obra social (incluye PAMI),1750
2010,78,Varón,14,Obra social (incluye PAMI),1604
2010,78,Mujer,14,Obra social (incluye PAMI),1862
2010,78,Varón,15,Obra social (incluye PAMI),1824
2010,78,Mujer,15,Obra social (incluye PAMI),1770
2010,78,Varón,16,Obra social (incluye PAMI),1734
2010,78,Mujer,16,Obra social (incluye PAMI),1643
2010,78,Varón,17,Obra social (incluye PAMI),1595
2010,78,Mujer,17,Obra social (incluye PAMI),1637
2010,78,Varón,18,Obra social (incluye PAMI),1388
2010,78,Mujer,18,Obra social (incluye PAMI),1250
2010,78,Varón,19,Obra social (incluye PAMI),1289
2010,78,Mujer,19,Obra social (incluye PAMI),1213
2010,78,Varón,20,Obra social (incluye PAMI),1202
2010,78,Mujer,20,Obra social (incluye PAMI),1118
2010,78,Varón,21,Obra social (incluye PAMI),1148
2010,78,Mujer,21,Obra social (incluye PAMI),1080
2010,78,Varón,22,Obra social (incluye PAMI),1198
2010,78,Mujer,22,Obra social (incluye PAMI),954
2010,78,Varón,23,Obra social (incluye PAMI),1202
2010,78,Mujer,23,Obra social (incluye PAMI),1078
2010,78,Varón,24,Obra social (incluye PAMI),1414
2010,78,Mujer,24,Obra social (incluye PAMI),1187
2010,78,Varón,25,Obra social (incluye PAMI),1432
2010,78,Mujer,25,Obra social (incluye PAMI),1243
2010,78,Varón,26,Obra social (incluye PAMI),1358
2010,78,Mujer,26,Obra social (incluye PAMI),1276
2010,78,Varón,27,Obra social (incluye PAMI),1424
2010,78,Mujer,27,Obra social (incluye PAMI),1371
2010,78,Varón,28,Obra social (incluye PAMI),1661
2010,78,Mujer,28,Obra social (incluye PAMI),1337
2010,78,Varón,29,Obra social (incluye PAMI),1537
2010,78,Mujer,29,Obra social (incluye PAMI),1429
2010,78,Varón,30,Obra social (incluye PAMI),1712
2010,78,Mujer,30,Obra social (incluye PAMI),1593
2010,78,Varón,31,Obra social (incluye PAMI),1667
2010,78,Mujer,31,Obra social (incluye PAMI),1442
2010,78,Varón,32,Obra social (incluye PAMI),1583
2010,78,Mujer,32,Obra social (incluye PAMI),1494
2010,78,Varón,33,Obra social (incluye PAMI),1409
2010,78,Mujer,33,Obra social (incluye PAMI),1377
2010,78,Varón,34,Obra social (incluye PAMI),1497
2010,78,Mujer,34,Obra social (incluye PAMI),1427
2010,78,Varón,35,Obra social (incluye PAMI),1386
2010,78,Mujer,35,Obra social (incluye PAMI),1427
2010,78,Varón,36,Obra social (incluye PAMI),1303
2010,78,Mujer,36,Obra social (incluye PAMI),1315
2010,78,Varón,37,Obra social (incluye PAMI),1225
2010,78,Mujer,37,Obra social (incluye PAMI),1280
2010,78,Varón,38,Obra social (incluye PAMI),1378
2010,78,Mujer,38,Obra social (incluye PAMI),1238
2010,78,Varón,39,Obra social (incluye PAMI),1243
2010,78,Mujer,39,Obra social (incluye PAMI),1307
2010,78,Varón,40,Obra social (incluye PAMI),1153
2010,78,Mujer,40,Obra social (incluye PAMI),1242
2010,78,Varón,41,Obra social (incluye PAMI),1081
2010,78,Mujer,41,Obra social (incluye PAMI),1010
2010,78,Varón,42,Obra social (incluye PAMI),1106
2010,78,Mujer,42,Obra social (incluye PAMI),1158
2010,78,Varón,43,Obra social (incluye PAMI),969
2010,78,Mujer,43,Obra social (incluye PAMI),1056
2010,78,Varón,44,Obra social (incluye PAMI),1001
2010,78,Mujer,44,Obra social (incluye PAMI),980
2010,78,Varón,45,Obra social (incluye PAMI),1100
2010,78,Mujer,45,Obra social (incluye PAMI),1100
2010,78,Varón,46,Obra social (incluye PAMI),1037
2010,78,Mujer,46,Obra social (incluye PAMI),1062
2010,78,Varón,47,Obra social (incluye PAMI),1004
2010,78,Mujer,47,Obra social (incluye PAMI),982
2010,78,Varón,48,Obra social (incluye PAMI),1005
2010,78,Mujer,48,Obra social (incluye PAMI),1046
2010,78,Varón,49,Obra social (incluye PAMI),988
2010,78,Mujer,49,Obra social (incluye PAMI),963
2010,78,Varón,50,Obra social (incluye PAMI),976
2010,78,Mujer,50,Obra social (incluye PAMI),907
2010,78,Varón,51,Obra social (incluye PAMI),945
2010,78,Mujer,51,Obra social (incluye PAMI),839
2010,78,Varón,52,Obra social (incluye PAMI),904
2010,78,Mujer,52,Obra social (incluye PAMI),842
2010,78,Varón,53,Obra social (incluye PAMI),758
2010,78,Mujer,53,Obra social (incluye PAMI),816
2010,78,Varón,54,Obra social (incluye PAMI),809
2010,78,Mujer,54,Obra social (incluye PAMI),841
2010,78,Varón,55,Obra social (incluye PAMI),754
2010,78,Mujer,55,Obra social (incluye PAMI),698
2010,78,Varón,56,Obra social (incluye PAMI),729
2010,78,Mujer,56,Obra social (incluye PAMI),721
2010,78,Varón,57,Obra social (incluye PAMI),635
2010,78,Mujer,57,Obra social (incluye PAMI),595
2010,78,Varón,58,Obra social (incluye PAMI),565
2010,78,Mujer,58,Obra social (incluye PAMI),564
2010,78,Varón,59,Obra social (incluye PAMI),596
2010,78,Mujer,59,Obra social (incluye PAMI),559
2010,78,Varón,60,Obra social (incluye PAMI),556
2010,78,Mujer,60,Obra social (incluye PAMI),700
2010,78,Varón,61,Obra social (incluye PAMI),526
2010,78,Mujer,61,Obra social (incluye PAMI),532
2010,78,Varón,62,Obra social (incluye PAMI),500
2010,78,Mujer,62,Obra social (incluye PAMI),440
2010,78,Varón,63,Obra social (incluye PAMI),415
2010,78,Mujer,63,Obra social (incluye PAMI),418
2010,78,Varón,64,Obra social (incluye PAMI),377
2010,78,Mujer,64,Obra social (incluye PAMI),480
2010,78,Varón,65,Obra social (incluye PAMI),464
2010,78,Mujer,65,Obra social (incluye PAMI),508
2010,78,Varón,66,Obra social (incluye PAMI),408
2010,78,Mujer,66,Obra social (incluye PAMI),461
2010,78,Varón,67,Obra social (incluye PAMI),423
2010,78,Mujer,67,Obra social (incluye PAMI),474
2010,78,Varón,68,Obra social (incluye PAMI),372
2010,78,Mujer,68,Obra social (incluye PAMI),405
2010,78,Varón,69,Obra social (incluye PAMI),340
2010,78,Mujer,69,Obra social (incluye PAMI),459
2010,78,Varón,70,Obra social (incluye PAMI),356
2010,78,Mujer,70,Obra social (incluye PAMI),366
2010,78,Varón,71,Obra social (incluye PAMI),327
2010,78,Mujer,71,Obra social (incluye PAMI),393
2010,78,Varón,72,Obra social (incluye PAMI),342
2010,78,Mujer,72,Obra social (incluye PAMI),280
2010,78,Varón,73,Obra social (incluye PAMI),243
2010,78,Mujer,73,Obra social (incluye PAMI),336
2010,78,Varón,74,Obra social (incluye PAMI),225
2010,78,Mujer,74,Obra social (incluye PAMI),310
2010,78,Varón,75,Obra social (incluye PAMI),194
2010,78,Mujer,75,Obra social (incluye PAMI),249
2010,78,Varón,76,Obra social (incluye PAMI),207
2010,78,Mujer,76,Obra social (incluye PAMI),242
2010,78,Varón,77,Obra social (incluye PAMI),229
2010,78,Mujer,77,Obra social (incluye PAMI),192
2010,78,Varón,78,Obra social (incluye PAMI),137
2010,78,Mujer,78,Obra social (incluye PAMI),228
2010,78,Varón,79,Obra social (incluye PAMI),147
2010,78,Mujer,79,Obra social (incluye PAMI),203
2010,78,Varón,80,Obra social (incluye PAMI),168
2010,78,Mujer,80,Obra social (incluye PAMI),232
2010,78,Varón,81,Obra social (incluye PAMI),122
2010,78,Mujer,81,Obra social (incluye PAMI),173
2010,78,Varón,82,Obra social (incluye PAMI),99
2010,78,Mujer,82,Obra social (incluye PAMI),122
2010,78,Varón,83,Obra social (incluye PAMI),99
2010,78,Mujer,83,Obra social (incluye PAMI),116
2010,78,Varón,84,Obra social (incluye PAMI),80
2010,78,Mujer,84,Obra social (incluye PAMI),117
2010,78,Varón,85,Obra social (incluye PAMI),95
2010,78,Mujer,85,Obra social (incluye PAMI),111
2010,78,Varón,86,Obra social (incluye PAMI),26
2010,78,Mujer,86,Obra social (incluye PAMI),77
2010,78,Varón,87,Obra social (incluye PAMI),26
2010,78,Mujer,87,Obra social (incluye PAMI),75
2010,78,Varón,88,Obra social (incluye PAMI),44
2010,78,Mujer,88,Obra social (incluye PAMI),86
2010,78,Varón,89,Obra social (incluye PAMI),43
2010,78,Mujer,89,Obra social (incluye PAMI),75
2010,78,Varón,90,Obra social (incluye PAMI),19
2010,78,Mujer,90,Obra social (incluye PAMI),33
2010,78,Varón,91,Obra social (incluye PAMI),8
2010,78,Mujer,91,Obra social (incluye PAMI),9
2010,78,Varón,92,Obra social (incluye PAMI),15
2010,78,Mujer,92,Obra social (incluye PAMI),27
2010,78,Varón,93,Obra social (incluye PAMI),1
2010,78,Mujer,93,Obra social (incluye PAMI),19
2010,78,Varón,94,Obra social (incluye PAMI),5
2010,78,Mujer,94,Obra social (incluye PAMI),26
2010,78,Varón,95,Obra social (incluye PAMI),4
2010,78,Mujer,95,Obra social (incluye PAMI),5
2010,78,Varón,96,Obra social (incluye PAMI),0
2010,78,Mujer,96,Obra social (incluye PAMI),2
2010,78,Varón,97,Obra social (incluye PAMI),0
2010,78,Mujer,97,Obra social (incluye PAMI),5
2010,78,Varón,98,Obra social (incluye PAMI),10
2010,78,Mujer,98,Obra social (incluye PAMI),3
2010,78,Varón,99,Obra social (incluye PAMI),0
2010,78,Mujer,99,Obra social (incluye PAMI),1
2010,78,Varón,104,Obra social (incluye PAMI),1
2010,78,Mujer,104,Obra social (incluye PAMI),0
2010,78,Varón,0,Prepaga a través de obra social,297
